variable,sensor_name,timestamp_utc,value,value_json
T22-07-12Z,URL,2020-01-02 22:14:45 UTC,https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-02_T22-07-12Z_Camera-Top.png,"{'values':[{'name':'URL', 'type':'str', 'value':'https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-02_T22-07-12Z_Camera-Top.png'}]}"
T22-05-33Z,URL,2020-01-02 22:14:52 UTC,https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-02_T22-05-33Z_Camera-Top.png,"{'values':[{'name':'URL', 'type':'str', 'value':'https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-02_T22-05-33Z_Camera-Top.png'}]}"
T22-09-20Z,URL,2020-01-02 22:14:59 UTC,https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-02_T22-09-20Z_Camera-Top.png,"{'values':[{'name':'URL', 'type':'str', 'value':'https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-02_T22-09-20Z_Camera-Top.png'}]}"
T23-09-20Z,URL,2020-01-02 23:14:55 UTC,https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-02_T23-09-20Z_Camera-Top.png,"{'values':[{'name':'URL', 'type':'str', 'value':'https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-02_T23-09-20Z_Camera-Top.png'}]}"
T00-09-20Z,URL,2020-01-03 00:14:59 UTC,https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T00-09-20Z_Camera-Top.png,"{'values':[{'name':'URL', 'type':'str', 'value':'https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T00-09-20Z_Camera-Top.png'}]}"
T01-09-20Z,URL,2020-01-03 01:14:50 UTC,https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T01-09-20Z_Camera-Top.png,"{'values':[{'name':'URL', 'type':'str', 'value':'https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T01-09-20Z_Camera-Top.png'}]}"
T02-09-20Z,URL,2020-01-03 02:15:05 UTC,https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T02-09-20Z_Camera-Top.png,"{'values':[{'name':'URL', 'type':'str', 'value':'https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T02-09-20Z_Camera-Top.png'}]}"
T03-09-20Z,URL,2020-01-03 03:15:10 UTC,https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T03-09-20Z_Camera-Top.png,"{'values':[{'name':'URL', 'type':'str', 'value':'https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T03-09-20Z_Camera-Top.png'}]}"
T04-09-20Z,URL,2020-01-03 04:15:09 UTC,https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T04-09-20Z_Camera-Top.png,"{'values':[{'name':'URL', 'type':'str', 'value':'https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T04-09-20Z_Camera-Top.png'}]}"
T05-09-20Z,URL,2020-01-03 05:15:18 UTC,https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T05-09-20Z_Camera-Top.png,"{'values':[{'name':'URL', 'type':'str', 'value':'https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T05-09-20Z_Camera-Top.png'}]}"
T06-09-20Z,URL,2020-01-03 06:15:12 UTC,https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T06-09-20Z_Camera-Top.png,"{'values':[{'name':'URL', 'type':'str', 'value':'https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T06-09-20Z_Camera-Top.png'}]}"
T07-09-20Z,URL,2020-01-03 07:15:17 UTC,https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T07-09-20Z_Camera-Top.png,"{'values':[{'name':'URL', 'type':'str', 'value':'https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T07-09-20Z_Camera-Top.png'}]}"
T08-09-20Z,URL,2020-01-03 08:15:18 UTC,https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T08-09-20Z_Camera-Top.png,"{'values':[{'name':'URL', 'type':'str', 'value':'https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T08-09-20Z_Camera-Top.png'}]}"
T09-09-21Z,URL,2020-01-03 09:15:21 UTC,https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T09-09-21Z_Camera-Top.png,"{'values':[{'name':'URL', 'type':'str', 'value':'https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T09-09-21Z_Camera-Top.png'}]}"
T10-09-21Z,URL,2020-01-03 10:15:27 UTC,https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T10-09-21Z_Camera-Top.png,"{'values':[{'name':'URL', 'type':'str', 'value':'https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T10-09-21Z_Camera-Top.png'}]}"
T11-09-21Z,URL,2020-01-03 11:15:23 UTC,https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T11-09-21Z_Camera-Top.png,"{'values':[{'name':'URL', 'type':'str', 'value':'https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T11-09-21Z_Camera-Top.png'}]}"
T12-09-21Z,URL,2020-01-03 12:15:33 UTC,https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T12-09-21Z_Camera-Top.png,"{'values':[{'name':'URL', 'type':'str', 'value':'https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T12-09-21Z_Camera-Top.png'}]}"
T13-09-21Z,URL,2020-01-03 13:15:31 UTC,https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T13-09-21Z_Camera-Top.png,"{'values':[{'name':'URL', 'type':'str', 'value':'https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T13-09-21Z_Camera-Top.png'}]}"
T14-09-21Z,URL,2020-01-03 14:15:30 UTC,https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T14-09-21Z_Camera-Top.png,"{'values':[{'name':'URL', 'type':'str', 'value':'https://storage.googleapis.com/openag-v1-images/EDU-FEB1B15-b8-27-eb-56-c4-eb_2020-01-03_T14-09-21Z_Camera-Top.png'}]}"
